regime,model_key,component,projected,raw,delta_component_nRMSE
mild,catboost_regressor,X_I,0.0605352565865695,0.0500390030242147,0.010496253562354799
mild,catboost_regressor,X_MeOH,0.347798744517985,0.3523823226447538,-0.004583578126768795
mild,catboost_regressor,X_MeP,0.2078485748555545,0.2169005862668994,-0.009052011411344901
mild,catboost_regressor,X_NOB,0.1880533001880381,0.1888544627793858,-0.000801162591347715
mild,catboost_regressor,X_PAO,0.1295720997711743,0.1239589331554402,0.0056131666157340915
mild,catboost_regressor,X_PHA,0.3536964511240277,0.355623993609863,-0.0019275424858353207
mild,catboost_regressor,X_PP,0.3227264498804986,0.3197594559019469,0.002966993978551713
mild,catboost_regressor,X_S,0.337028304626175,0.3370283046236971,2.477906768660887e-12
mild,extra_trees_regressor,S_A,0.3942202296243264,0.3945327872048205,-0.00031255758049408833
mild,extra_trees_regressor,S_ALK,0.0152532178344609,0.475788585860262,-0.46053536802580114
mild,extra_trees_regressor,S_F,1.599419276302447,1.457222293002833,0.14219698329961417
mild,extra_trees_regressor,S_I,2.1568469933849866e-13,0.4779445534603349,-0.4779445534601192
mild,extra_trees_regressor,S_N2,0.678055857256514,0.7500889525312746,-0.07203309527476065
mild,extra_trees_regressor,S_NH4,0.4580191705262296,0.7367196671399298,-0.27870049661370017
mild,extra_trees_regressor,S_NO2,0.8292841290946092,0.8906952994311701,-0.06141117033656085
mild,extra_trees_regressor,S_NO3,0.619370424828744,0.6839766885620553,-0.06460626373331124
mild,extra_trees_regressor,S_O,0.7148998806480621,0.7136216172277394,0.0012782634203226673
mild,extra_trees_regressor,S_PO4,0.4317744873527759,0.654469055727569,-0.22269456837479307
mild,extra_trees_regressor,X_AOB,0.6309919271361804,0.6312614902953076,-0.0002695631591272951
mild,extra_trees_regressor,X_H,1.1240795116376807,0.8572191681982226,0.2668603434394581
mild,extra_trees_regressor,X_I,0.4902050948485914,0.4944227462614695,-0.004217651412878054
mild,extra_trees_regressor,X_MeOH,0.6619139509477804,0.7829056947601195,-0.12099174381233913
mild,extra_trees_regressor,X_MeP,0.3955674755874616,0.7843630690005364,-0.38879559341307485
mild,extra_trees_regressor,X_NOB,0.5190041870200357,0.5196698223729754,-0.0006656353529397308
mild,extra_trees_regressor,X_PAO,0.3869239608926701,0.3913153945387747,-0.004391433646104559
mild,extra_trees_regressor,X_PHA,0.6190091149326477,0.6201188813525157,-0.0011097664198680413
mild,extra_trees_regressor,X_PP,0.5546539304740647,0.6041710238658897,-0.04951709339182497
mild,extra_trees_regressor,X_S,0.6875127870099057,0.6782912407962701,0.009221546213635579
mild,knn_regressor,S_A,0.5525276672823035,0.5522630123171531,0.00026465496515037934
mild,knn_regressor,S_ALK,0.0196468857142563,0.4996957319948575,-0.4800488462806012
mild,knn_regressor,S_F,1.6739374773670703,1.6688449108091918,0.005092566557878486
mild,knn_regressor,S_I,2.041328082967573e-13,0.4960667854871969,-0.4960667854869928
mild,knn_regressor,S_N2,0.7372980854941638,0.8132075979517055,-0.07590951245754174
mild,knn_regressor,S_NH4,0.5781101122610665,0.7716293174794541,-0.1935192052183876
mild,knn_regressor,S_NO2,1.0106877480939156,1.0482067026116515,-0.0375189545177359
mild,knn_regressor,S_NO3,0.6950715792171727,0.8592313616672016,-0.16415978245002893
mild,knn_regressor,S_O,0.8272005103753312,0.826520703583527,0.0006798067918041273
mild,knn_regressor,S_PO4,0.4711122056574878,0.5658340337368463,-0.09472182807935847
mild,knn_regressor,X_AOB,0.610643683579045,0.6153312824786686,-0.004687598899623668
mild,knn_regressor,X_H,1.0692022938016243,0.6545880023006635,0.41461429150096085
mild,knn_regressor,X_I,0.4892986468947654,0.4898372580971914,-0.0005386112024260425
mild,knn_regressor,X_MeOH,0.6284305769048778,0.7088216162414738,-0.08039103933659597
mild,knn_regressor,X_MeP,0.3755574218254601,0.5525161520955023,-0.17695873027004222
