model_key,component,outer_fold,nRMSE_component_projected,nRMSE_component_raw,R2_projected,R2_raw,delta
ann_deep_regressor,X_PHA,2,0.1578934281332482,0.1616750721858222,0.9749237524773676,0.9737081850535152,-0.0037816440525740014
ann_deep_regressor,X_PHA,3,0.177683156255827,0.1796629190976203,0.9692977732544614,0.9686097873508932,-0.0019797628417932978
ann_deep_regressor,X_PHA,4,0.172136630257378,0.1755383288163937,0.9682045380470956,0.966935461601729,-0.0034016985590157034
ann_deep_regressor,X_PP,0,0.1352725929827778,0.1447373580261929,0.9807515232343328,0.9779637333345276,-0.009464765043415091
ann_deep_regressor,X_PP,1,0.1371072657319925,0.1423932000895842,0.9816545021339512,0.9802126760967852,-0.005285934357591698
ann_deep_regressor,X_PP,2,0.1307679333577373,0.1405114977290687,0.9837155217551712,0.9811983893977156,-0.00974356437133142
ann_deep_regressor,X_PP,3,0.1600392021469223,0.173914460279699,0.9738599184695584,0.9691307861599128,-0.013875258132776708
ann_deep_regressor,X_PP,4,0.1531137427656144,0.1603505050591015,0.9764020577615954,0.9741186781941876,-0.007236762293487103
ann_deep_regressor,X_S,0,0.0850347264195622,0.0850347264192268,0.9924161412171366,0.9924161412171963,3.353983757392598e-13
ann_deep_regressor,X_S,1,0.0891115452196738,0.0891184363106511,0.9926926403182316,0.9926915101026736,-6.891090977304004e-06
ann_deep_regressor,X_S,2,0.0831795480252164,0.0831795480251917,0.993541444825073,0.9935414448250768,2.4702462297909733e-14
ann_deep_regressor,X_S,3,0.1001558952103824,0.1001793455279514,0.9895846401696144,0.9895797623321496,-2.3450317568993184e-05
ann_deep_regressor,X_S,4,0.0826874036810291,0.0826874036803082,0.9926141127359646,0.9926141127360932,7.208955654647298e-13
catboost_regressor,S_A,0,0.2163495158596239,0.218752494760506,0.948371486570347,0.9472182489197296,-0.002402978900882119
catboost_regressor,S_A,1,0.235103988499395,0.2368788464411257,0.9386915936055056,0.9377624350366214,-0.0017748579417306842
catboost_regressor,S_A,2,0.2700373792127475,0.2722542118491293,0.9417870356176988,0.9408273306929614,-0.0022168326363817825
catboost_regressor,S_A,3,0.2374290896291904,0.2400854338834484,0.9472626767832146,0.9460760308076812,-0.0026563442542580085
catboost_regressor,S_A,4,0.2132629087196099,0.2154871378718066,0.9486982697980328,0.9476225849169364,-0.002224229152196694
catboost_regressor,S_ALK,0,0.0035490928354283,0.0096345158965899,0.9999873836941192,0.999907026905533,-0.0060854230611616
catboost_regressor,S_ALK,1,0.0035841173705124,0.0099761623004013,0.9999873967828008,0.9999023563542802,-0.0063920449298889
catboost_regressor,S_ALK,2,0.0037251666571667,0.010530925573737,0.9999867560640856,0.9998941578280284,-0.006805758916570301
catboost_regressor,S_ALK,3,0.0036335938328697,0.0121906774281917,0.9999860653722236,0.9998431522502954,-0.008557083595322
catboost_regressor,S_ALK,4,0.0035259742188405,0.009484818933028,0.9999873866406644,0.9999087294658138,-0.0059588447141874995
catboost_regressor,S_F,0,0.4311324375182024,0.4311324440180705,0.7683041630892251,0.7683041561030081,-6.499868088205574e-09
catboost_regressor,S_F,1,0.5115030537986902,0.511503070316065,0.7761817998480244,0.7761817853930211,-1.651737480123927e-08
catboost_regressor,S_F,2,0.5149257201194196,0.514925664043503,0.7147487715398518,0.7147488336681262,5.607591657685873e-08
catboost_regressor,S_F,3,0.4298440671446781,0.4298440723280787,0.7880813497950613,0.7880813446840951,-5.183400597630339e-09
catboost_regressor,S_F,4,0.5087588628728857,0.5087835552448547,0.793957719490797,0.7939377186752168,-2.469237196900398e-05
catboost_regressor,S_I,0,1.491085442936868e-13,0.0067698737789319,1.0,0.9999527523738042,-0.006769873778782792
catboost_regressor,S_I,1,1.4956614722955161e-13,0.0071637344360581,1.0,0.9999509900171912,-0.007163734435908534
catboost_regressor,S_I,2,1.4938573023459474e-13,0.0072634956139315,1.0,0.9999489989768524,-0.0072634956137821146
catboost_regressor,S_I,3,1.4919857974424522e-13,0.0086834975517213,1.0,0.9999222566011162,-0.008683497551572102
catboost_regressor,S_I,4,1.4856673853942996e-13,0.0062882526540076,1.0,0.9999595677256252,-0.006288252653859033
catboost_regressor,S_N2,0,0.3562016770912049,0.3695829314971095,0.8829649148373772,0.8740065501675023,-0.013381254405904597
